CMS Certification Number (CCN),Facility Name,Address Line 1,Address Line 2,City,State,Zip Code,County Name,Phone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_004_01_PPR_PD_OBS_READM,15,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_004_01_PPR_PD_VOLUME,135,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_004_01_PPR_PD_OBS,11.11,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_004_01_PPR_PD_RSRR,7.60,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_004_01_PPR_PD_RSRR_2_5,6.00,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_004_01_PPR_PD_RSRR_97_5,9.79,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_005_01_DTC_NUMBER,91,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_005_01_DTC_VOLUME,147,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_005_01_DTC_OBS_RATE,61.90,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_005_01_DTC_RS_RATE,80.83,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_005_01_DTC_RS_RATE_2_5,70.85,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_005_01_DTC_RS_RATE _97_5,90.05,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_006_01_MSPB_NUMB,187,,10/01/2016,09/30/2018
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD",,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,04,S_006_01_MSPB_SCORE,0.78,,10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_002_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_002_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_002_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_002_01_ADJ_RATE,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_001_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_001_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_001_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_013_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_013_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_013_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
420066,"LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD",,LAKE CITY,SC,29560,FLORENCE,(843) 374-2036,04,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_002_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_002_01_DENOMINATOR,17,"13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_002_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_002_01_ADJ_RATE,Not Available,"9,13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_001_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_001_01_DENOMINATOR,17,"13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_001_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_013_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_013_01_DENOMINATOR,17,"13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_013_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_004_01_PPR_PD_OBS_READM,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_004_01_PPR_PD_VOLUME,15,,10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_004_01_PPR_PD_OBS,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_004_01_PPR_PD_RSRR,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_004_01_PPR_PD_RSRR_2_5,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_004_01_PPR_PD_RSRR_97_5,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_004_01_PPR_PD_COMP_PERF,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_005_01_DTC_NUMBER,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_005_01_DTC_VOLUME,15,,10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_005_01_DTC_OBS_RATE,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_005_01_DTC_RS_RATE,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_005_01_DTC_RS_RATE_2_5,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_005_01_DTC_RS_RATE _97_5,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_005_01_DTC_COMP_PERF,Not Available,"9",10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_006_01_MSPB_NUMB,15,,10/01/2016,09/30/2018
420072,"HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE",,VARNVILLE,SC,29944,HAMPTON,(803) 943-2771,04,S_006_01_MSPB_SCORE,Not Available,"9",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_002_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_002_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_002_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_002_01_ADJ_RATE,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_001_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_001_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_001_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_013_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_013_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_013_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
420101,"COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE",,HARDEEVILLE,SC,29927,JASPER,(843) 784-8182,04,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_002_01_NUMERATOR,0,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_002_01_DENOMINATOR,57,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_002_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_002_01_ADJ_RATE,0.00,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_001_01_NUMERATOR,56,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_001_01_DENOMINATOR,57,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_001_01_OBS_RATE,98.2,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_013_01_NUMERATOR,0,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_013_01_DENOMINATOR,57,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_013_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_004_01_PPR_PD_OBS_READM,8,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_004_01_PPR_PD_VOLUME,46,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_004_01_PPR_PD_OBS,17.39,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_004_01_PPR_PD_RSRR,7.89,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_004_01_PPR_PD_RSRR_2_5,5.85,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_004_01_PPR_PD_RSRR_97_5,10.28,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_005_01_DTC_NUMBER,33,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_005_01_DTC_VOLUME,48,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_005_01_DTC_OBS_RATE,68.75,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_005_01_DTC_RS_RATE,75.78,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_005_01_DTC_RS_RATE_2_5,64.33,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_005_01_DTC_RS_RATE _97_5,88.63,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_006_01_MSPB_NUMB,59,,10/01/2016,09/30/2018
420107,"MCLEOD HEALTH CHERAW","711 CHESTERFIELD HIGHWAY",,CHERAW,SC,29520,CHESTERFIELD,(843) 537-7881,04,S_006_01_MSPB_SCORE,0.73,,10/01/2016,09/30/2018
420109,"MCLEOD HEALTH CLARENDON","10 EAST HOSPITAL STREET",,MANNING,SC,29102,CLARENDON,(803) 435-8463,04,S_002_01_NUMERATOR,0,,10/01/2018,09/30/2019
420109,"MCLEOD HEALTH CLARENDON","10 EAST HOSPITAL STREET",,MANNING,SC,29102,CLARENDON,(803) 435-8463,04,S_002_01_DENOMINATOR,59,,10/01/2018,09/30/2019
